site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
assocham,https://www.assocham.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:42877/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
assocham,https://www.assocham.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:42877/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
assocham,https://www.assocham.org/,vishal,rendering,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:42877/ has 351 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
bombay-shaving,https://bombayshavingcompany.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:37905/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
bombay-shaving,https://bombayshavingcompany.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:37905/ has <link rel='canonical' href='https://www.bombayshavingcompany.com/'> which resolves to https://www.bombayshavingcompany.com/, different from the fetched URL http://127.0.0.1:37905/. Crawlers may skip this page in favour of the canonical target.",
bombay-shaving,https://bombayshavingcompany.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:37905/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
bombay-shaving,https://bombayshavingcompany.com/,vishal,entity_identity,high,abstain,Inconsistent Entity Names,"http://127.0.0.1:37905/ uses multiple conflicting brand names: Bombay Shaving Company, Skin care, Premium Gifts. This causes identity confusion for AI.",
chumbak,https://www.chumbak.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:37411/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
chumbak,https://www.chumbak.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:37411/ has <link rel='canonical' href='https://www.chumbak.com/'> which resolves to https://www.chumbak.com/, different from the fetched URL http://127.0.0.1:37411/. Crawlers may skip this page in favour of the canonical target.",
chumbak,https://www.chumbak.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:37411/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
cred,https://cred.club/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43737/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
cred,https://cred.club/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:43737/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
cred,https://cred.club/,vishal,freshness,high,no,Stale Content,"http://127.0.0.1:43737/ contains outdated dates (e.g. updated credit score through a CIBIL score soft inquiry. you can access your credit score data anytime without any extra charges. as a member, this helps you keep regular checks on your credit score and re-evaluate your spending patterns to maint",
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34885/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
cmc-vellore,https://www.cmch-vellore.edu/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39611/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
delhi-gov,https://delhi.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:41325/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
delhi-gov,https://delhi.gov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:41325/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
excalidraw,https://excalidraw.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:38639/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
excalidraw,https://excalidraw.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38639/ has <link rel='canonical' href='https://excalidraw.com'> which resolves to https://excalidraw.com, different from the fetched URL http://127.0.0.1:38639/. Crawlers may skip this page in favour of the canonical target.",
excalidraw,https://excalidraw.com/,vishal,engagement,high,abstain,Poor Navigation Structure,http://127.0.0.1:38639/ has no <nav> element and only 0 internal links. This severely limits crawl depth.,
fabindia,https://www.fabindia.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35285/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
fabindia,https://www.fabindia.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35285/ has <link rel='canonical' href='http://127.0.0.1:4200/'> which resolves to http://127.0.0.1:4200/, different from the fetched URL http://127.0.0.1:35285/. Crawlers may skip this page in favour of the canonical target.",
fabindia,https://www.fabindia.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35285/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
fabindia,https://www.fabindia.com/,vishal,engagement,high,abstain,Poor Navigation Structure,http://127.0.0.1:35285/ has no <nav> element and only 0 internal links. This severely limits crawl depth.,
cry-india,https://www.cry.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35403/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
cry-india,https://www.cry.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35403/ has <link rel='canonical' href='https://www.cry.org/'> which resolves to https://www.cry.org/, different from the fetched URL http://127.0.0.1:35403/. Crawlers may skip this page in favour of the canonical target.",
cry-india,https://www.cry.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35403/ contains 7 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
finolex,https://www.finolex.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35195/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
finolex,https://www.finolex.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35195/ contains 4 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
give-india,https://www.giveindia.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:42047/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
give-india,https://www.giveindia.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:42047/ has <link rel='canonical' href='https://www.giveindia.org/'> which resolves to https://www.giveindia.org/, different from the fetched URL http://127.0.0.1:42047/. Crawlers may skip this page in favour of the canonical target.",
give-india,https://www.giveindia.org/,vishal,rendering,high,no,Very few crawlable links in raw HTML,"http://127.0.0.1:42047/ contains 2 internal links in raw HTML despite having 37372 bytes of content. Navigation or content may be rendered only via client-side JavaScript, making it invisible to crawlers that do not execute JS.",
ghmc,https://www.ghmc.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:46123/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
fortis,https://www.fortishealthcare.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33333/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
fortis,https://www.fortishealthcare.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33333/ has <link rel='canonical' href='https://www.fortishealthcare.com/'> which resolves to https://www.fortishealthcare.com/, different from the fetched URL http://127.0.0.1:33333/. Crawlers may skip this page in favour of the canonical target.",
fortis,https://www.fortishealthcare.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:33333/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
greaves,https://greavescotton.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:41965/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
goonj,https://goonj.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39079/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
goonj,https://goonj.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:39079/ has <link rel='canonical' href='https://goonj.org/'> which resolves to https://goonj.org/, different from the fetched URL http://127.0.0.1:39079/. Crawlers may skip this page in favour of the canonical target.",
goonj,https://goonj.org/,vishal,non_text_facts,high,no,Multiple fact-bearing images missing alt text,"http://127.0.0.1:39079/ contains 46 fact-bearing images without alt attributes (e.g. data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%200%200'%3E%3C/svg%3E). If these images carry important information (text in images, infographics, product photos), that content is inv",
goonj,https://goonj.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:39079/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
haldiram,https://www.haldirams.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35845/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
haldiram,https://www.haldirams.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35845/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
groww,https://groww.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33951/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
groww,https://groww.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33951/ has <link rel='canonical' href='https://groww.in/'> which resolves to https://groww.in/, different from the fetched URL http://127.0.0.1:33951/. Crawlers may skip this page in favour of the canonical target.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34279/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34279/ has <link rel='canonical' href='https://www.iiit.ac.in/'> which resolves to https://www.iiit.ac.in/, different from the fetched URL http://127.0.0.1:34279/. Crawlers may skip this page in favour of the canonical target.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,rendering,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:34279/ has 9 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
helpage-india,https://www.helpageindia.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:45023/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
helpage-india,https://www.helpageindia.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:45023/ has <link rel='canonical' href='https://www.helpageindia.org/'> which resolves to https://www.helpageindia.org/, different from the fetched URL http://127.0.0.1:45023/. Crawlers may skip this page in favour of the canonical target.",
havells,https://www.havells.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34887/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
havells,https://www.havells.com/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:34887/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
indianrailways,https://indianrailways.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35237/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35237/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
imsc,https://www.imsc.res.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:46129/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
imsc,https://www.imsc.res.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:46129/ has <link rel='canonical' href='/institute_mathematical_sciences'> which resolves to http://127.0.0.1:46129/institute_mathematical_sciences, different from the fetched URL http://127.0.0.1:46129/. Crawlers may skip this page in favour of the canonical target.",
imsc,https://www.imsc.res.in/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:46129/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
iisc,https://iisc.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:38003/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iisc,https://iisc.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38003/ has <link rel='canonical' href='https://www.iisc.ac.in/'> which resolves to https://www.iisc.ac.in/, different from the fetched URL http://127.0.0.1:38003/. Crawlers may skip this page in favour of the canonical target.",
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,low,no,Site does not use HTTPS,The target URL http://127.0.0.1:35005/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
jncasr,https://www.jncasr.ac.in/,vishal,rendering,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:35005/ has 5 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
jncasr,https://www.jncasr.ac.in/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:35005/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
livemint,https://www.livemint.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33649/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33649/ has <link rel='canonical' href='https://www.livemint.com'> which resolves to https://www.livemint.com, different from the fetched URL http://127.0.0.1:33649/. Crawlers may skip this page in favour of the canonical target.",
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:33649/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43373/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:43373/ has <link rel='canonical' href='https://www.manipalhospitals.com/'> which resolves to https://www.manipalhospitals.com/, different from the fetched URL http://127.0.0.1:43373/. Crawlers may skip this page in favour of the canonical target.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:43373/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
modal,https://modal.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:42785/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
linear,https://linear.app/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:38225/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
linear,https://linear.app/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38225/ has <link rel='canonical' href='https://linear.app'> which resolves to https://linear.app, different from the fetched URL http://127.0.0.1:38225/. Crawlers may skip this page in favour of the canonical target.",
linear,https://linear.app/,vishal,non_text_facts,high,abstain,Multiple fact-bearing images missing alt text,"http://127.0.0.1:38225/ contains 27 fact-bearing images without alt attributes (e.g. https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/6600ca96-e49b-4fd9-c03a-7979faddad00/f=auto,fit=scale-down,metadata=none,width=2560). If these images carry important information (text in images, info",
linear,https://linear.app/,vishal,rendering,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:38225/ has 32 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
linear,https://linear.app/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:38225/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
mintlify,https://mintlify.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44677/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mintlify,https://mintlify.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44677/ has <link rel='canonical' href='https://www.mintlify.com'> which resolves to https://www.mintlify.com, different from the fetched URL http://127.0.0.1:44677/. Crawlers may skip this page in favour of the canonical target.",
mintlify,https://mintlify.com/,vishal,non_text_facts,high,no,Multiple fact-bearing images missing alt text,"http://127.0.0.1:44677/ contains 2 fact-bearing images without alt attributes (e.g. http://127.0.0.1:44677/images/featured/mintlify-index.webp). If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
mintlify,https://mintlify.com/,vishal,rendering,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:44677/ has 28 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
magicbricks,https://www.magicbricks.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:42087/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
magicbricks,https://www.magicbricks.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:42087/ has <link rel='canonical' href='https://www.magicbricks.com/'> which resolves to https://www.magicbricks.com/, different from the fetched URL http://127.0.0.1:42087/. Crawlers may skip this page in favour of the canonical target.",
magicbricks,https://www.magicbricks.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:42087/ contains 4 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
morning-context,https://themorningcontext.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39563/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
morning-context,https://themorningcontext.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:39563/ has <link rel='canonical' href='https://www.themorningcontext.com'> which resolves to https://www.themorningcontext.com, different from the fetched URL http://127.0.0.1:39563/. Crawlers may skip this page in favour of the canonical target.",
morning-context,https://themorningcontext.com/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:39563/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
mygov-in,https://www.mygov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:38461/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
