site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
iisc,https://iisc.ac.in/,baseline,other,low,abstain,"Unsafe target=""_blank"" Links","Found 24 links missing rel=""noopener"" or rel=""noreferrer"".",
iisc,https://iisc.ac.in/,baseline,crawlability,low,no,Trailing Slash on URL,URL path ends with a slash: /about/,
iisc,https://iisc.ac.in/,reasoning,engagement,high,no,No Site Navigation for User or Bot Orientation,"The site has no <nav> element and fewer than 2 navigation links. A user arriving from an AI citation cannot discover related pages, understand the site structure, or continue engaging with the brand.",
iisc,https://iisc.ac.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:9600/about/administration/board-of-trustees/ returned 404.,
iisc,https://iisc.ac.in/,hybrid,engagement,high,no,No Site Navigation for User or Bot Orientation,"The site has no <nav> element and fewer than 2 navigation links. A user arriving from an AI citation cannot discover related pages, understand the site structure, or continue engaging with the brand.",
imsc,https://www.imsc.res.in/,baseline,other,critical,abstain,Page Not Using HTTPS,URL uses http:// instead of https://.,
imsc,https://www.imsc.res.in/,baseline,other,critical,abstain,Broken Internal Links,"Links to broken pages: http://127.0.0.1:9600/~office/rti/AnnexureI.pdf (404), http://127.0.0.1:9600/research-areas (404), http://127.0.0.1:9600/theoretical_physics (404), http://127.0.0.1:9600/mathematics (404), http://127.0.0.1:9600/theoretical_computer_science (404), http://127.0.0.1:9600/computat",
imsc,https://www.imsc.res.in/,baseline,other,high,abstain,Missing Meta Description,No meta description found.,
imsc,https://www.imsc.res.in/,baseline,other,high,abstain,Missing H1 Tag,No <h1> tag found in the HTML.,
imsc,https://www.imsc.res.in/,baseline,other,high,abstain,Render-Blocking Scripts,Found 18 blocking scripts in <head>.,
imsc,https://www.imsc.res.in/,baseline,crawlability,high,no,Missing XML Sitemap,No sitemap URLs found in site data.,
imsc,https://www.imsc.res.in/,baseline,crawlability,medium,no,Canonical Points to Different URL,Canonical href (/institute_mathematical_sciences) differs from page URL (http://127.0.0.1:9600/).,
imsc,https://www.imsc.res.in/,baseline,other,medium,abstain,Suboptimal Title Length,Title length is 90 characters.,
imsc,https://www.imsc.res.in/,baseline,structured_data,medium,no,Missing JSON-LD,No JSON-LD script tags found.,
imsc,https://www.imsc.res.in/,baseline,structured_data,medium,no,Missing Open Graph Tags,"Missing tags: og:title, og:image",
imsc,https://www.imsc.res.in/,baseline,other,medium,abstain,Images Missing Lazy Loading,"6 images lack loading=""lazy"".",
imsc,https://www.imsc.res.in/,baseline,other,medium,abstain,Missing Security Headers,"Missing headers: strict-transport-security, content-security-policy, x-frame-options, x-content-type-options",
imsc,https://www.imsc.res.in/,baseline,other,medium,abstain,Skipped Heading Levels,Heading skipped from H1 to H4.,
imsc,https://www.imsc.res.in/,baseline,structured_data,low,no,Missing Twitter Card,No twitter:card meta tag found.,
imsc,https://www.imsc.res.in/,baseline,content_extraction,low,abstain,Low Text-to-HTML Ratio,Ratio is 4.16% (<10%).,
imsc,https://www.imsc.res.in/,baseline,crawlability,low,no,Missing Form Labels,Found 2 form inputs without associated labels.,
imsc,https://www.imsc.res.in/,baseline,crawlability,low,no,Suboptimal URL Structure,Contains underscores,
imsc,https://www.imsc.res.in/,deterministic,structured_data,medium,no,No Structured Data (JSON-LD) Found,"None of the 3 crawled pages contain JSON-LD structured data. AI systems and search engines rely on structured data to understand entity identity, products, and organization details in a machine-readable format.",
imsc,https://www.imsc.res.in/,reasoning,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 3 different names: 'IMSc Logo', 'Welcome to The Institute of Mathematical Sciences', 'About IMSc'. These map to 3 distinct root names. This makes it impossible for AI to confidently associate facts with a single entity.",
imsc,https://www.imsc.res.in/,reasoning,structured_data,medium,no,No Machine-Readable Brand Identity,"None of the 15 crawled pages contain JSON-LD structured data. AI systems use structured data to understand entity type, name, description, location, products, and relationships. Without it, the AI must infer these from unstructured text, which is less reliable.",
imsc,https://www.imsc.res.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:9600/theoretical_computer_science returned 404.,
imsc,https://www.imsc.res.in/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"3 distinct names across 3 roots: 'IMSc Logo', 'Welcome to The Institute of Mathematical Sciences', 'About IMSc'.",
imsc,https://www.imsc.res.in/,specialist,structured_data,medium,no,No Structured Data Found,None of 15 pages contain JSON-LD structured data.,
imsc,https://www.imsc.res.in/,hybrid,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 3 different names: 'IMSc Logo', 'Welcome to The Institute of Mathematical Sciences', 'About IMSc'. These map to 3 distinct root names. This makes it impossible for AI to confidently associate facts with a single entity.",
imsc,https://www.imsc.res.in/,hybrid,structured_data,medium,no,No Structured Data (JSON-LD) Found,"None of the 3 crawled pages contain JSON-LD structured data. AI systems and search engines rely on structured data to understand entity identity, products, and organization details in a machine-readable format.",
imsc,https://www.imsc.res.in/,marketplace,entity_identity,high,abstain,The organisation is referred to by several conflicting names,"Scanned 12563 characters of extractable text across 3 crawled pages from http://127.0.0.1:9600/ (HTTP 200): 4 distinct organisation names occupy the identity slots: ""About IMSc"" (h1, title); ""IMSc"" ('About' heading); ""IMSc Logo"" (h1, title); ""The Institute"" (body 'Welcome to'). ""IMSc"" and ""IMSc Logo",
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,critical,abstain,Page Not Using HTTPS,URL uses http:// instead of https://.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,critical,abstain,Broken Internal Links,"Links to broken pages: http://127.0.0.1:9600/iec/foportal/help/all-topics/tax-payer/individual/how-to-file-tax-returns (404), http://127.0.0.1:9600/iec/foportal/help/assissted-filing (404), http://127.0.0.1:9600/iec/foportal/downloads (404), http://127.0.0.1:9600/iec/foportal/help/all-topics/tax-pay",
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,high,abstain,Missing Meta Description,No meta description found.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,high,abstain,Render-Blocking CSS,Found 72 blocking stylesheets in <head>.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,high,abstain,Render-Blocking Scripts,Found 6 blocking scripts in <head>.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,crawlability,high,no,Missing Image Alt Text,2 out of 83 images lack an alt attribute.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,high,abstain,Missing Self-Referencing Hreflang,The page's own URL is not included in its hreflang set.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,content_extraction,high,no,Thin Content,Word count is 208.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,crawlability,high,no,Missing XML Sitemap,No sitemap URLs found in site data.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,high,abstain,Missing Hreflang Tags,18 pages lack hreflang tags on a multi-language site.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,crawlability,medium,no,Canonical Points to Different URL,Canonical href (http://www.incometax.gov.in/iec/foportal/) differs from page URL (http://127.0.0.1:9600/iec/foportal/).,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Suboptimal Title Length,Title length is 28 characters.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Skipped Heading Levels,Heading skipped from H1 to H3.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,structured_data,medium,no,Missing JSON-LD,No JSON-LD script tags found.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,structured_data,medium,no,Missing Open Graph Tags,Missing tags: og:image,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Excessive DOM Size,Found 1711 HTML elements.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Images Missing Lazy Loading,"37 images lack loading=""lazy"".",
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Missing Security Headers,"Missing headers: strict-transport-security, content-security-policy, x-frame-options, x-content-type-options",
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,medium,abstain,Missing x-default Hreflang,Hreflang tags exist but none is 'x-default'.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,crawlability,low,no,Trailing Slash on URL,URL path ends with a slash: /iec/foportal/,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,low,abstain,Multiple H1 Tags,Found 7 <h1> tags.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,structured_data,low,no,Missing Twitter Card,No twitter:card meta tag found.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,content_extraction,low,no,Low Text-to-HTML Ratio,Ratio is 0.89% (<10%).,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,low,abstain,"Unsafe target=""_blank"" Links","Found 2 links missing rel=""noopener"" or rel=""noreferrer"".",
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,crawlability,low,no,Missing Form Labels,Found 1 form inputs without associated labels.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,baseline,other,low,abstain,Non-Descriptive Anchor Text,Found 8 links with generic anchor text.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,deterministic,freshness,high,no,Outdated Content Detected,Multiple freshness signals indicate stale content. Years referenced range from 2022 to 2026 (current year: 2026). Specific indicators: Last updated date: 2022 on http://127.0.0.1:9600/iec/foportal/. AI systems may cite outdated information as current facts.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,deterministic,structured_data,low,no,Missing Organization Structured Data,JSON-LD is present (types: unknown) but no Organization/Corporation type was found. AI systems use Organization schema to identify the entity behind the website.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:9600/iec/foportal/help/all-topics/tax-payer/individual/senior-and-super-senior-citizens/how-to-file-tax-returns returned 404.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,specialist,freshness,high,no,Stale Content,Stale signals: update date=2022. Most recent year: 2026.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,hybrid,freshness,high,no,Outdated Content Detected,Multiple freshness signals indicate stale content. Years referenced range from 2022 to 2026 (current year: 2026). Specific indicators: Last updated date: 2022 on http://127.0.0.1:9600/iec/foportal/. AI systems may cite outdated information as current facts.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,hybrid,structured_data,low,no,Missing Organization Structured Data,JSON-LD is present (types: unknown) but no Organization/Corporation type was found. AI systems use Organization schema to identify the entity behind the website.,
indianrailways,https://indianrailways.gov.in/,baseline,other,critical,abstain,Missing Viewport Meta Tag,"No <meta name=""viewport""> found.",
indianrailways,https://indianrailways.gov.in/,baseline,other,critical,abstain,Page Not Using HTTPS,URL uses http:// instead of https://.,
indianrailways,https://indianrailways.gov.in/,baseline,other,critical,abstain,Broken Internal Links,"Links to broken pages: http://127.0.0.1:9600/railwayboard/ (404), http://127.0.0.1:9600/OthersRailway.html (404), http://127.0.0.1:9600/rti-act.pdf (404), http://127.0.0.1:9600/index/index.html (404), http://127.0.0.1:9600/144th_Rail_Rajbhasha.pdf (404), http://127.0.0.1:9600/railwayboard/uploads/di",
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,high,no,Missing Canonical Tag,"No <link rel=""canonical""> tag found.",
indianrailways,https://indianrailways.gov.in/,baseline,other,high,abstain,Missing Meta Description,No meta description found.,
indianrailways,https://indianrailways.gov.in/,baseline,other,high,abstain,Missing H1 Tag,No <h1> tag found in the HTML.,
indianrailways,https://indianrailways.gov.in/,baseline,content_extraction,high,no,Thin Content,Word count is 38.,
indianrailways,https://indianrailways.gov.in/,baseline,other,high,abstain,Render-Blocking Scripts,Found 6 blocking scripts in <head>.,
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,high,no,Missing Image Alt Text,11 out of 31 images lack an alt attribute.,
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,high,no,Missing XML Sitemap,No sitemap URLs found in site data.,
indianrailways,https://indianrailways.gov.in/,baseline,other,medium,abstain,Suboptimal Title Length,Title length is 14 characters.,
indianrailways,https://indianrailways.gov.in/,baseline,other,medium,abstain,Images Missing Lazy Loading,"31 images lack loading=""lazy"".",
indianrailways,https://indianrailways.gov.in/,baseline,other,medium,abstain,Missing Security Headers,"Missing headers: strict-transport-security, content-security-policy, x-frame-options, x-content-type-options",
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,medium,no,Missing HTML Lang Attribute,The <html> tag has no 'lang' attribute.,
indianrailways,https://indianrailways.gov.in/,baseline,other,medium,abstain,Internal Nofollow Links,"Found 27 internal links with rel=""nofollow"".",
indianrailways,https://indianrailways.gov.in/,baseline,content_extraction,low,no,Low Text-to-HTML Ratio,Ratio is 0.39% (<10%).,
indianrailways,https://indianrailways.gov.in/,baseline,other,low,abstain,"Unsafe target=""_blank"" Links","Found 2 links missing rel=""noopener"" or rel=""noreferrer"".",
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,low,no,Missing Form Labels,Found 1 form inputs without associated labels.,
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,low,no,Missing ARIA Landmarks,No semantic HTML5 landmarks or ARIA landmark roles found.,
indianrailways,https://indianrailways.gov.in/,baseline,crawlability,low,no,Suboptimal URL Structure,Contains uppercase letters,
