site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,http://127.0.0.1:32821/resources/guides/gartner-magic-quadrant-2026/ is 3 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Multiple H1 tags on a single page,"http://127.0.0.1:32821/pricing/ contains 4 <h1> elements: ""Complete billing automation for (ambitiously) hybrid revenue""; ""Billing-Integrated Q2C. From Deal to Revenue in One Smooth F""; ""Acquire, expand, and retain subscribers with billing-powered"". Multiple H1s confuse AI systems about the primary ",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"Observed on 2 sampled pages. http://127.0.0.1:32821/pricing/ contains 3 question-style sentences (e.g., 'One of our product experts will be reaching out to you to di...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conve",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (LinkedIn, Twitter/X, G2) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step",
chargebee,https://www.chargebee.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:32821/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
chargebee,https://www.chargebee.com/,vishal,other,low,abstain,Lazy-loaded images without noscript fallback,Observed on 4 sampled pages. http://127.0.0.1:32821/ has 55 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
chargebee,https://www.chargebee.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
clerk,https://clerk.com/,vishal,other,critical,abstain,Page unreachable,Observed on 3 sampled pages. Failed to fetch http://127.0.0.1:40035/legal/standard-terms: HTTP Error 404: File not found.,
clerk,https://clerk.com/,vishal,rendering,high,no,Thin visible text relative to page size,"http://127.0.0.1:40035/components/theme-editor has only ~161 characters of visible text in 158343 bytes of HTML. Important content may be locked behind JavaScript rendering, images, or interactive widgets.",
clerk,https://clerk.com/,vishal,other,high,abstain,Broken internal links detected,Observed on 7 sampled pages. http://127.0.0.1:40035/blog/series-c links to pages that return errors: http://127.0.0.1:40035/blog/company → HTTP 404,
clerk,https://clerk.com/,vishal,other,high,abstain,Missing H1 heading,http://127.0.0.1:40035/components/theme-editor has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
clerk,https://clerk.com/,vishal,other,high,abstain,No semantic headings at all,http://127.0.0.1:40035/components/theme-editor contains zero heading tags (h1–h6). The page lacks any structural cues for scanning.,
clerk,https://clerk.com/,vishal,other,high,abstain,Critically thin word count,http://127.0.0.1:40035/components/theme-editor contains only ~26 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Canonical points to a different URL,"Observed on 4 sampled pages. http://127.0.0.1:40035/ has <link rel='canonical' href='https://clerk.com'> which resolves to https://clerk.com, different from the fetched URL http://127.0.0.1:40035/. Crawlers may skip this page in favour of the canonical target.",
clerk,https://clerk.com/,vishal,other,medium,abstain,JSON-LD name not found in visible text,http://127.0.0.1:40035/components/theme-editor: JSON-LD declares name='Clerk' but this exact string does not appear in the visible page text. The structured data may be stale or describe a different entity.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 3 sampled pages. Different values found across the site: http://127.0.0.1:40035/ shows 1 SMS Books TV Google X NatWest; http://127.0.0.1:40035/blog/series-c shows 2023 Read more Product; http://127.0.0.1:40035/pricing shows 10 dashboard, 2 Report Enhanced dashboard, 3 dashboard. AI assis",
clerk,https://clerk.com/,vishal,other,medium,abstain,Multiple H1 tags on a single page,"http://127.0.0.1:40035/ contains 6 <h1> elements: ""More than authentication, Complete User Management""; ""Join the waitlist""; ""Thanks for joining the waitlist"". Multiple H1s confuse AI systems about the primary topic of the page, potentially causing misclassification or reduced extraction accuracy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Broken external links detected,Observed on 7 sampled pages. http://127.0.0.1:40035/ links to external pages that return errors: https://dashboard.clerk.com → HTTP 404. Broken outbound links undermine credibility and signal poor maintenance to crawlers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"http://127.0.0.1:40035/ contains 6 question-style sentences (e.g., 'Clerk | Authentication and User Management Skip to main cont...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conversational responses. Without the sche",
clerk,https://clerk.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,Observed on 2 sampled pages. http://127.0.0.1:40035/blog/series-c is 2 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,"http://127.0.0.1:40035/pricing has heading hierarchy violations: Jumps from H1 to H3 ('Hobby'...) . Skipping heading levels reduces the clarity of page structure for AI content parsers and screen readers, potentially causing misextraction of document hierarchy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Very little informational text,http://127.0.0.1:40035/components/theme-editor contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (Twitter/X, GitHub, LinkedIn, YouTube) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step",
clerk,https://clerk.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40035/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
clerk,https://clerk.com/,vishal,other,low,abstain,Lazy-loaded images without noscript fallback,Observed on 2 sampled pages. http://127.0.0.1:40035/ has 97 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
clerk,https://clerk.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
clerk,https://clerk.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:40035/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
clerk,https://clerk.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:40035/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
cred,https://cred.club/,vishal,other,critical,abstain,Page unreachable,Observed on 2 sampled pages. Failed to fetch http://127.0.0.1:36877/legal/other-disclosures: HTTP Error 404: File not found.,
cred,https://cred.club/,vishal,freshness,high,no,Stale Content,"http://127.0.0.1:36877/ contains outdated dates (e.g. updated credit score through a CIBIL score soft inquiry. you can access your credit score data anytime without any extra charges. as a member, this helps you keep regular checks on your credit score and re-evaluate your spending patterns to maint",
cred,https://cred.club/,vishal,engagement,high,abstain,Poor Navigation Structure,Observed on 2 sampled pages. http://127.0.0.1:36877/card has no <nav> element and only 0 internal links. This severely limits crawl depth.,
cred,https://cred.club/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"Observed on 3 sampled pages. No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-nam",
cred,https://cred.club/,vishal,other,high,abstain,Missing H1 heading,Observed on 3 sampled pages. http://127.0.0.1:36877/ has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
cred,https://cred.club/,vishal,other,high,abstain,Broken internal links detected,Observed on 2 sampled pages. http://127.0.0.1:36877/ links to pages that return errors: http://127.0.0.1:36877/mint → HTTP 404,
cred,https://cred.club/,vishal,other,high,abstain,No semantic headings at all,Observed on 2 sampled pages. http://127.0.0.1:36877/card contains zero heading tags (h1–h6). The page lacks any structural cues for scanning.,
cred,https://cred.club/,vishal,other,high,abstain,Critically thin word count,Observed on 2 sampled pages. http://127.0.0.1:36877/card contains only ~8 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
cred,https://cred.club/,vishal,other,high,abstain,Dead-end page — no internal links,Observed on 2 sampled pages. http://127.0.0.1:36877/card contains zero internal links. Visitors have no path to continue exploring the site.,
cred,https://cred.club/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
cred,https://cred.club/,vishal,other,high,abstain,Low content quotability — few concrete facts for AI to cite,"Observed on 2 sampled pages. 4 of 5 sampled pages (2 without quotable facts: http://127.0.0.1:36877/card, http://127.0.0.1:36877/money) contain no machine-extractable facts: no numbers, percentages, dates, prices, or direct definitional statements. AI assistants (Appendix B) cite pages by directly q",
cred,https://cred.club/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
cred,https://cred.club/,vishal,other,medium,abstain,Content embedded in iframes,Observed on 3 sampled pages. http://127.0.0.1:36877/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
cred,https://cred.club/,vishal,freshness,medium,no,Stale copyright year,http://127.0.0.1:36877/ displays copyright year 2020 (current year is 2026). This signals to AI systems that the content may not be actively maintained.,
cred,https://cred.club/,vishal,other,medium,abstain,Very little informational text,Observed on 3 sampled pages. http://127.0.0.1:36877/ contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
cred,https://cred.club/,vishal,other,medium,abstain,Missing lang attribute on <html> element,"Observed on 3 sampled pages. http://127.0.0.1:36877/ has no lang attribute on the <html> tag (e.g., lang='en'). AI systems and screen readers use the lang attribute to correctly interpret content. It also enables hreflang to work correctly for international visitors.",
cred,https://cred.club/,vishal,other,medium,abstain,"No press, media, or external mention links","The homepage contains no links to press coverage, media mentions, reviews, awards, or 'as seen in' content. AI systems assess brand credibility by cross-referencing mentions across independent sources (Appendix D: agreement across the web). A brand that only describes itself, without pointing to ind",
cred,https://cred.club/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
cred,https://cred.club/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
cred,https://cred.club/,vishal,other,medium,abstain,No direct-answer content patterns detected,"Observed on 3 sampled pages. None of the sampled pages contain explicit question-and-answer style content. AI assistants specifically look for content that directly answers questions ('What is X?', 'How does X work?', 'Why should I use X?') because this is the format they cite in conversational resp",
cred,https://cred.club/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36877/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
cred,https://cred.club/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
cred,https://cred.club/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:36877/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
cred,https://cred.club/,vishal,other,low,abstain,No clear calls to action,Observed on 3 sampled pages. http://127.0.0.1:36877/ has no <button> elements or link-styled CTAs. Visitors may not know what action to take next.,
cred,https://cred.club/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:36877/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
bombay-shaving,https://bombayshavingcompany.com/,vishal,other,critical,abstain,Page unreachable,Observed on 4 sampled pages. Failed to fetch http://127.0.0.1:34381/collections/best-razor-cartridges: HTTP Error 404: File not found.,
bombay-shaving,https://bombayshavingcompany.com/,vishal,entity_identity,high,abstain,Inconsistent Entity Names,"http://127.0.0.1:34381/ uses multiple conflicting brand names: New Arrivals, Bestsellers, Bombay Shaving Company. This causes identity confusion for AI.",
bombay-shaving,https://bombayshavingcompany.com/,vishal,other,high,abstain,Inconsistent entity name in structured data,"Observed on 9 sampled pages. Different JSON-LD name values found across the site: 'Bombay Shaving Company' on http://127.0.0.1:34381/, http://127.0.0.1:34381/, http://127.0.0.1:34381/pages/razors-for-men, http://127.0.0.1:34381/products/sensi-smart-3; 'Bestsellers' on http://127.0.0.1:34381/; 'New A",
