site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,"Observed on 2 sampled pages. http://127.0.0.1:40091/ has heading hierarchy violations: Jumps from H1 to H3 ('Footer'...) . Skipping heading levels reduces the clarity of page structure for AI content parsers and screen readers, potentially causing misextraction of document hierarchy.",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,http://127.0.0.1:40091/resources/guides/gartner-magic-quadrant-2026/ is 3 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Multiple H1 tags on a single page,"http://127.0.0.1:40091/pricing/ contains 4 <h1> elements: ""Complete billing automation for (ambitiously) hybrid revenue""; ""Billing-Integrated Q2C. From Deal to Revenue in One Smooth F""; ""Acquire, expand, and retain subscribers with billing-powered"". Multiple H1s confuse AI systems about the primary ",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"Observed on 2 sampled pages. http://127.0.0.1:40091/pricing/ contains 3 question-style sentences (e.g., 'One of our product experts will be reaching out to you to di...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conve",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (LinkedIn, Twitter/X, G2) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
chargebee,https://www.chargebee.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step",
chargebee,https://www.chargebee.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
clerk,https://clerk.com/,vishal,other,high,abstain,Broken internal links detected,Observed on 7 sampled pages. http://127.0.0.1:36211/blog/series-c links to pages that return errors: http://127.0.0.1:36211/blog/company → HTTP 404,
clerk,https://clerk.com/,vishal,other,high,abstain,Missing H1 heading,http://127.0.0.1:36211/components/theme-editor has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
clerk,https://clerk.com/,vishal,other,high,abstain,No semantic headings at all,http://127.0.0.1:36211/components/theme-editor contains zero heading tags (h1–h6). The page lacks any structural cues for scanning.,
clerk,https://clerk.com/,vishal,other,high,abstain,Critically thin word count,http://127.0.0.1:36211/components/theme-editor contains only ~26 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
clerk,https://clerk.com/,vishal,other,medium,abstain,JSON-LD name not found in visible text,http://127.0.0.1:36211/components/theme-editor: JSON-LD declares name='Clerk' but this exact string does not appear in the visible page text. The structured data may be stale or describe a different entity.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 3 sampled pages. Different values found across the site: http://127.0.0.1:36211/ shows 1 SMS Books TV Google X NatWest; http://127.0.0.1:36211/blog/series-c shows 2023 Read more Product; http://127.0.0.1:36211/pricing shows 10 dashboard, 2 Report Enhanced dashboard, 3 dashboard. AI assis",
clerk,https://clerk.com/,vishal,other,medium,abstain,Multiple H1 tags on a single page,"http://127.0.0.1:36211/ contains 6 <h1> elements: ""More than authentication, Complete User Management""; ""Join the waitlist""; ""Thanks for joining the waitlist"". Multiple H1s confuse AI systems about the primary topic of the page, potentially causing misclassification or reduced extraction accuracy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Broken external links detected,Observed on 7 sampled pages. http://127.0.0.1:36211/ links to external pages that return errors: https://dashboard.clerk.com → HTTP 404. Broken outbound links undermine credibility and signal poor maintenance to crawlers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"http://127.0.0.1:36211/ contains 6 question-style sentences (e.g., 'Clerk | Authentication and User Management Skip to main cont...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conversational responses. Without the sche",
clerk,https://clerk.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,Observed on 2 sampled pages. http://127.0.0.1:36211/blog/series-c is 2 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,"http://127.0.0.1:36211/pricing has heading hierarchy violations: Jumps from H1 to H3 ('Hobby'...) . Skipping heading levels reduces the clarity of page structure for AI content parsers and screen readers, potentially causing misextraction of document hierarchy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Very little informational text,http://127.0.0.1:36211/components/theme-editor contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (Twitter/X, GitHub, LinkedIn, YouTube) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step",
clerk,https://clerk.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
clerk,https://clerk.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:36211/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
clerk,https://clerk.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:36211/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
bikanervala,https://www.bikanervala.com/,vishal,other,high,abstain,Inconsistent phone across pages,"Observed on 3 sampled pages. Different values found across the site: http://127.0.0.1:37187/ shows 01147006735, 91 9650075931; http://127.0.0.1:37187/cart shows 01147006735, 91 9650075931; http://127.0.0.1:37187/account/register shows 01147006735, 91 9650075931. AI assistants may cite the wrong phon",
bikanervala,https://www.bikanervala.com/,vishal,other,high,abstain,Missing H1 heading,http://127.0.0.1:37187/ has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
bikanervala,https://www.bikanervala.com/,vishal,other,high,abstain,Low content quotability — few concrete facts for AI to cite,"4 of 5 sampled pages (1 without quotable facts: http://127.0.0.1:37187/cart) contain no machine-extractable facts: no numbers, percentages, dates, prices, or direct definitional statements. AI assistants (Appendix B) cite pages by directly quoting specific facts. Pages with only vague marketing lang",
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,Missing meta description,Observed on 2 sampled pages. http://127.0.0.1:37187/cart has no <meta name='description'>. AI systems and search engines use this to understand page content at a glance.,
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,Observed on 3 sampled pages. http://127.0.0.1:37187/ has heading hierarchy violations: Jumps from H2 to H5 ('Kaju Sweets'...) ; Jumps from H2 to H5 ('Bikano Sweets'...) ; Jumps from H3 to H5 ('Quick Links & Information'...) . Skipping heading levels reduces the clarity of page structure for AI conte,
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,http://127.0.0.1:37187/account/register is 2 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (Facebook, Twitter/X, Instagram, LinkedIn, YouTube) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,No direct-answer content patterns detected,"Observed on 3 sampled pages. None of the sampled pages contain explicit question-and-answer style content. AI assistants specifically look for content that directly answers questions ('What is X?', 'How does X work?', 'Why should I use X?') because this is the format they cite in conversational resp",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:37187/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,Email newsletter readability best practice,"http://127.0.0.1:37187/account/register has an email newsletter signup. To ensure AI email summarizers (per Appendix F of the evaluation criteria) can process your newsletters: content should be written as readable text, not locked in images or HTML-only formatting. AI-generated email summaries are ",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:37187/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"Observed on 3 sampled pages. No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-nam",
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,Missing H1 heading,Observed on 4 sampled pages. http://127.0.0.1:41333/ has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,No semantic headings at all,Observed on 4 sampled pages. http://127.0.0.1:41333/ contains zero heading tags (h1–h6). The page lacks any structural cues for scanning.,
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,Broken internal links detected,Observed on 5 sampled pages. http://127.0.0.1:41333/ links to pages that return errors: http://127.0.0.1:41333/admissions/ → HTTP 404,
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
cmi,https://www.cmi.ac.in/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Missing meta description,Observed on 4 sampled pages. http://127.0.0.1:41333/ has no <meta name='description'>. AI systems and search engines use this to understand page content at a glance.,
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Ambiguous page intent,"Observed on 4 sampled pages. http://127.0.0.1:41333/ provides no structured data, no OG type, and no headings. A machine cannot distinguish whether this is a product page, article, contact page, or category listing.",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Low quotability — no concrete extractable facts,"Observed on 4 sampled pages. http://127.0.0.1:41333/ contains ~269 words but no concrete, machine-extractable facts (numbers, prices, measurements, percentages, or dates). AI assistants prefer pages with specific, quotable data points they can cite directly in answers.",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Duplicate page titles across site,Observed on 4 sampled pages. Multiple pages share identical <title> tags: 'Chennai Mathematical Institute' on 4 pages. Duplicate titles make it impossible for AI systems to distinguish between pages when selecting which to cite.,
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 2 sampled pages. Different values found across the site: http://127.0.0.1:41333/ shows 2026
 
 

 
 Dr, 3 of the UGC Act; http://127.0.0.1:41333/teaching/ shows 3 of the UGC Act. AI assistants may cite the wrong address.",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Missing viewport meta tag,"Observed on 4 sampled pages. http://127.0.0.1:41333/ does not include <meta name='viewport'>. The page may not render well on mobile devices, harming engagement for mobile users arriving from AI answers.",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Missing lang attribute on <html> element,"Observed on 4 sampled pages. http://127.0.0.1:41333/ has no lang attribute on the <html> tag (e.g., lang='en'). AI systems and screen readers use the lang attribute to correctly interpret content. It also enables hreflang to work correctly for international visitors.",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
cmi,https://www.cmi.ac.in/,vishal,other,medium,abstain,No direct-answer content patterns detected,"Observed on 3 sampled pages. None of the sampled pages contain explicit question-and-answer style content. AI assistants specifically look for content that directly answers questions ('What is X?', 'How does X work?', 'Why should I use X?') because this is the format they cite in conversational resp",
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 4 sampled pages. http://127.0.0.1:41333/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,Low word count,"Observed on 3 sampled pages. http://127.0.0.1:41333/ contains ~269 words of visible text, which is below the 300-word threshold commonly associated with substantive content. The page may not provide enough context for AI systems to extract useful answers.",
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,No clear calls to action,Observed on 4 sampled pages. http://127.0.0.1:41333/ has no <button> elements or link-styled CTAs. Visitors may not know what action to take next.,
cmi,https://www.cmi.ac.in/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:41333/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-named entities. Without these li",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Critically thin word count,http://127.0.0.1:35793/ contains only ~3 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Dead-end page — no internal links,http://127.0.0.1:35793/ contains zero internal links. Visitors have no path to continue exploring the site.,
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Low content quotability — few concrete facts for AI to cite,"1 of 1 sampled pages (1 without quotable facts: http://127.0.0.1:35793/) contain no machine-extractable facts: no numbers, percentages, dates, prices, or direct definitional statements. AI assistants (Appendix B) cite pages by directly quoting specific facts. Pages with only vague marketing language",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,Very little informational text,http://127.0.0.1:35793/ contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
